address,areacode,contentid,contenttypeid,firstimage,mapx,mapy,title
"부산광역시 부산진구 백양대로 227","6","2788392","14","http://tong.visitkorea.or.kr/cms/resource/31/3587431_image2_1.jpg","129.0258252014","35.1573442832","한국신발관"
"부산광역시 사상구 덕상로72번길 9","6","130834","14","http://tong.visitkorea.or.kr/cms/resource/53/3338053_image2_1.jpg","128.9898027697","35.1781301800","부산점자도서관"
"부산광역시 기장군 임랑해안길 1 박태준기념관","6","2823059","14","http://tong.visitkorea.or.kr/cms/resource/56/2823056_image2_1.jpg","129.2612503134","35.3169141022","박태준기념관"
"부산광역시 해운대구 동백로 116","6","1918263","14","http://tong.visitkorea.or.kr/cms/resource/20/3334420_image2_1.jpg","129.1513116443","35.1523943787","누리마루 APEC하우스"
"부산광역시 동구 영초윗길 48","6","1945293","14","http://tong.visitkorea.or.kr/cms/resource/67/3070867_image2_1.JPG","129.0327117725","35.1185793062","장기려기념 더 나눔센터"
"부산광역시 해운대구 APEC로 55","6","130668","14","http://tong.visitkorea.or.kr/cms/resource/55/3020355_image2_1.jpg","129.1363347095","35.1691116738","벡스코(BEXCO)"
"부산광역시 해운대구 달맞이길65번길 171","6","130642","14","http://tong.visitkorea.or.kr/cms/resource/85/3568585_image2_1.jpg","129.1795840631","35.1568860663","조현화랑"
"부산광역시 영도구 벚꽃길 75 (청학동)","6","2736377","14","http://tong.visitkorea.or.kr/cms/resource/71/2736471_image2_1.jpg","129.0583548936","35.0853307223","영도 조내기 고구마 역사기념관"
"부산광역시 남구 분포로 101 (용호동)","6","3451794","14","http://tong.visitkorea.or.kr/cms/resource/71/3459571_image2_1.jpg","129.1153458655","35.1327486901","해성아트베이"
"부산광역시 기장군 정관읍 정관중앙로 122","6","2556598","14","http://tong.visitkorea.or.kr/cms/resource/91/3541891_image2_1.jpg","129.1849372349","35.3269448875","정관박물관"
"부산광역시 수영구 수영로607번길 28 (광안동)","6","2782757","14","http://tong.visitkorea.or.kr/cms/resource/97/2795997_image2_1.jpg","129.1121398296","35.1604483075","책방오월"
"부산광역시 해운대구 좌동로 9 (중동)","6","2782714","14","http://tong.visitkorea.or.kr/cms/resource/54/2795954_image2_1.png","129.1684791847","35.1673652425","책방봄봄"
"부산광역시 동래구 문화로 80 (명륜동)","6","130381","14","http://tong.visitkorea.or.kr/cms/resource/41/3476741_image2_1.jpg","129.0905625108","35.2121198984","동래문화원"
"부산광역시 동래구 충렬대로 지하223 (수안동)","6","3017112","14","http://tong.visitkorea.or.kr/cms/resource/82/3017082_image2_1.JPG","129.0839244809","35.2018764786","동래읍성 임진왜란 역사관"
"부산광역시 중구 대청로 112 (대청동1가)","6","3083767","14","http://tong.visitkorea.or.kr/cms/resource/38/3428638_image2_1.jpg","129.0321900270","35.1027616225","부산근현대역사관 본관"
"부산광역시 부산진구 초읍천로 113-10","6","130737","14","http://tong.visitkorea.or.kr/cms/resource/42/3032342_image2_1.JPG","129.0455755619","35.1828751212","부산자유회관(부산통일관)"
"부산광역시 사하구 낙동남로1233번길 25","6","1748028","14","http://tong.visitkorea.or.kr/cms/resource/99/3029299_image2_1.JPG","128.9447641030","35.1099925394","을숙도문화회관"
"부산광역시 해운대구 해운대해변로 302 (중동, 대림맨션)","6","2834026","14","http://tong.visitkorea.or.kr/cms/resource/60/2836060_image2_1.jpg","129.1639936365","35.1610686425","갤러리이알디 부산"
"부산광역시 해운대구 센텀중앙로 55 (우동)","6","3023734","14","http://tong.visitkorea.or.kr/cms/resource/09/3023709_image2_1.JPG","129.1276353562","35.1731360622","동서대학교 소향씨어터 신한카드홀"
"부산광역시 동구 중앙대로209번길 16","6","2822910","14","http://tong.visitkorea.or.kr/cms/resource/67/2822867_image2_1.jpg","129.0391696039","35.1163768939","창비부산"
"부산광역시 기장군 기장읍 차성동로126번길 13-5","6","130799","14","http://tong.visitkorea.or.kr/cms/resource/87/3476687_image2_1.jpg","129.2172810028","35.2497097044","부산광역시 기장도서관"
"부산광역시 동래구 충렬대로202번가길 24 (수안동)","6","2550799","14","http://tong.visitkorea.or.kr/cms/resource/81/3081181_image2_1.JPG","129.0828690343","35.2012570842","한국기독교선교박물관"
"부산광역시 해운대구 재반로282번길 38","6","130796","14","http://tong.visitkorea.or.kr/cms/resource/30/3081430_image2_1.JPG","129.1338451325","35.2020357183","반여도서관"
"부산광역시 기장군 기장읍 청강로74번길 35-6","6","130380","14","http://tong.visitkorea.or.kr/cms/resource/82/3476682_image2_1.jpg","129.2217032374","35.2353502842","기장문화원"
"부산광역시 해운대구 양운로 97 해운대문화회관","6","1748157","14","http://tong.visitkorea.or.kr/cms/resource/27/3026627_image2_1.JPG","129.1740313744","35.1711815853","해운대문화회관"
"부산광역시 중구 망양로193번길 146","6","130795","14","http://tong.visitkorea.or.kr/cms/resource/29/3049829_image2_1.JPG","129.0269458417","35.1099940500","부산광역시립 중앙도서관"
"부산광역시 영도구 함지로79번길 6","6","130793","14","http://tong.visitkorea.or.kr/cms/resource/44/3032044_image2_1.JPG","129.0660433825","35.0755014082","부산광역시 영도도서관"
"부산광역시 영도구 태종로 729","6","130774","14","http://tong.visitkorea.or.kr/cms/resource/85/3031985_image2_1.JPG","129.0796423170","35.0712160269","동삼동패총전시관"
"부산광역시 해운대구 APEC로 58","6","130166","14","http://tong.visitkorea.or.kr/cms/resource/62/2712662_image2_1.jpg","129.1370458254","35.1666980687","부산시립미술관"
"부산광역시 동구 망양로486번길 14-13","6","1942314","14","http://tong.visitkorea.or.kr/cms/resource/29/2735629_image2_1.jpg","129.0338450468","35.1171267121","이바구공작소"
"부산광역시 동구 성북로36번길 54","6","130798","14","http://tong.visitkorea.or.kr/cms/resource/48/3343348_image2_1.jpg","129.0524428566","35.1380885970","부산 동구도서관"
"부산광역시 강서구 낙동북로 477 강서구청","6","130216","14","http://tong.visitkorea.or.kr/cms/resource/88/3336488_image2_1.jpg","128.9805054495","35.2113235102","부산 강서문화원"
"부산광역시 동래구 명안로46번길 35","6","130749","14","http://tong.visitkorea.or.kr/cms/resource/28/3476728_image2_1.jpg","129.1065697598","35.2008714550","부산광역시립 명장도서관"
"부산광역시 연제구 고분로191번길 16 부산광역시립연산도서관","6","130797","14","http://tong.visitkorea.or.kr/cms/resource/05/3343405_image2_1.jpg","129.1040120547","35.1861091721","부산광역시립 연산도서관"
"부산광역시 사상구 가야대로196번길 51","6","130382","14","","128.9948587180","35.1476309123","사상문화원"
"부산광역시 북구 금곡대로46번길 50","6","1747913","14","http://tong.visitkorea.or.kr/cms/resource/87/3343387_image2_1.jpg","129.0057670798","35.2134515157","북구문화예술회관 공연장"
"부산광역시 부산진구 월드컵대로 462 (초읍동)","6","130752","14","http://tong.visitkorea.or.kr/cms/resource/01/3336501_image2_1.jpg","129.0503001507","35.1828835404","부산광역시립 시민도서관"
"부산광역시 남구 유엔평화로76번길 1 부산문화회관","6","129725","14","http://tong.visitkorea.or.kr/cms/resource/68/3332668_image2_1.jpg","129.0937450823","35.1285070990","부산문화회관"
"부산광역시 금정구 범어사로 250","6","2554111","14","http://tong.visitkorea.or.kr/cms/resource/18/3342818_image2_1.jpg","129.0681152667","35.2839753157","범어사 성보박물관"
"부산광역시 금정구 부산대학로63번길 2","6","1607138","14","http://tong.visitkorea.or.kr/cms/resource/13/3332613_image2_1.jpg","129.0798600805","35.2333923163","부산대학교 박물관"
"부산광역시 금정구 중앙대로1826번길 10-4 (구서동)","6","130383","14","http://tong.visitkorea.or.kr/cms/resource/52/3336552_image2_1.jpg","129.0932140893","35.2473298892","금정문화원"
"부산광역시 강서구 생곡산단1로24번길 58","6","2764008","14","http://tong.visitkorea.or.kr/cms/resource/61/3342761_image2_1.jpg","128.8823411310","35.1331637995","부산자원순환협력센터"
"부산광역시 서구 대신공원로 34-91 (서대신동3가)","6","130200","14","http://tong.visitkorea.or.kr/cms/resource/42/2649742_image2_1.jpg","129.0185100829","35.1239756631","구덕민속예술관"
"부산광역시 중구 대청로 104","6","2784363","14","","129.0312012262","35.1026838356","부산근현대역사관 별관"
"부산광역시 부산진구 전포대로209번길 26","6","2763856","14","http://tong.visitkorea.or.kr/cms/resource/77/3343377_image2_1.jpg","129.0628997796","35.1564089608","놀이마루"
"부산광역시 영도구 해양로301번길 23","6","2019594","14","http://tong.visitkorea.or.kr/cms/resource/40/3336540_image2_1.jpg","129.0779422192","35.0802260985","해양환경공단 해양환경교육원(부산)"
"부산광역시 수영구 광안해변로 219 (광안동)","6","2786391","15","http://tong.visitkorea.or.kr/cms/resource/12/3518612_image2_1.jpeg","129.1185477876","35.1538130576","광안리 M(Marvelous) 드론 라이트쇼"
"부산광역시 해운대구 해운대해변로 280 (중동)","6","2048902","15","http://tong.visitkorea.or.kr/cms/resource/12/3576412_image2_1.jpg","129.1626049105","35.1595354549","해운대 빛축제"
"부산광역시 수영구 광안해변로 219 (광안동)","6","2702333","15","http://tong.visitkorea.or.kr/cms/resource/64/3579164_image2_1.png","129.1185477876","35.1538130576","카운트다운 부산"
"부산광역시 해운대구 수영강변대로 120 (우동)","6","3437916","15","http://tong.visitkorea.or.kr/cms/resource/78/3569778_image2_1.jpg","129.1270687971","35.1710029572","크리스마스 빌리지 부산 2025"
"부산광역시 수영구 광남로 96 (광안동, 광안 포디움프레스티지 1)","6","3422647","15","http://tong.visitkorea.or.kr/cms/resource/58/3579258_image2_1.jpg","129.1151037338","35.1504883662","게임 체험 팝업 전시 ‘Game-Playground’"
"부산광역시 해운대구 APEC로 55 (우동)","6","3345610","15","http://tong.visitkorea.or.kr/cms/resource/25/3536625_image2_1.jpg","129.1355209016","35.1687450332","부산국제아동도서전"
"부산광역시 중구 광복로 72-1 (광복동2가)","6","3576410","15","http://tong.visitkorea.or.kr/cms/resource/05/3576405_image2_1.JPG","129.0327400915","35.0986398717","광복로 겨울빛 트리축제"
"부산광역시 동래구 중앙대로 1324 (온천동)","6","3434800","15","http://tong.visitkorea.or.kr/cms/resource/72/3574272_image2_1.jpg","129.0785081817","35.2056537329","온천천 빛 축제"
"부산광역시 영도구 해양로301번길 45 (동삼동)","6","1080734","15","http://tong.visitkorea.or.kr/cms/resource/90/3561790_image2_1.jpg","129.0802726164","35.0786013237","영도다리축제"
"부산광역시 남구 유엔평화로76번길 1 (대연동)","6","3006246","15","http://tong.visitkorea.or.kr/cms/resource/43/3537143_image2_1.jpg","129.0937450823","35.1285070990","부산국제공연예술마켓"
"부산광역시 중구 용두산길 37-30 (광복동2가)","6","3559571","15","http://tong.visitkorea.or.kr/cms/resource/63/3559563_image2_1.jpg","129.0323594995","35.1011951345","부산중구반려동물축제"
"부산광역시 서구 송도해변로 100 (암남동)","6","1399532","15","http://tong.visitkorea.or.kr/cms/resource/36/3547136_image2_1.jpg","129.0180752934","35.0768587065","부산고등어축제"
"부산광역시 중구 광복로 72-1 (광복동2가)","6","3556962","15","http://tong.visitkorea.or.kr/cms/resource/44/3556944_image2_1.png","129.0327400915","35.0986398717","부산 스트릿 페스타 인 광복"
"부산광역시 수영구 민락로6번길 29 (민락동)","6","3555363","15","http://tong.visitkorea.or.kr/cms/resource/52/3555352_image2_1.png","129.1239638996","35.1568628164","옥토버페스타 인 광안리"
"부산광역시 부산진구 시민공원로 73 (범전동)","6","2868776","15","http://tong.visitkorea.or.kr/cms/resource/71/3553771_image2_1.jpg","129.0567056306","35.1652745207","2025 영호남 전통시장 박람회"
"부산광역시 중구 용미길9번길 6-45 (남포동1가)","6","3001170","15","http://tong.visitkorea.or.kr/cms/resource/08/3550808_image2_1.jpg","129.0359065412","35.0964901712","유라리 건맥축제"
"부산광역시 부산진구 시민공원로 73 (범전동)","6","3016659","15","http://tong.visitkorea.or.kr/cms/resource/47/3359047_image2_1.jpg","129.0572361352","35.1654495102","부산종합민속예술제"
"부산광역시 부산진구 전포동","6","3018117","15","http://tong.visitkorea.or.kr/cms/resource/54/3549654_image2_1.png","129.0635525258","35.1554701890","전포커피축제"
"부산광역시 금정구 남산로 27 (남산동)","6","3020552","15","http://tong.visitkorea.or.kr/cms/resource/48/3552448_image2_1.jpg","129.0893638877","35.2668415191","글로컬 문화 in(人) 남산 페스티벌"
"부산광역시 기장군 일광읍 칠암리","6","2860868","15","http://tong.visitkorea.or.kr/cms/resource/29/3553829_image2_1.JPG","129.2599953837","35.2983189421","기장붕장어축제in칠암"
"부산광역시 해운대구 수영강변대로 140 (우동)","6","2873292","15","http://tong.visitkorea.or.kr/cms/resource/04/3531704_image2_1.png","129.1256077644","35.1727527343","부산글로벌웹툰페스티벌"
"부산광역시 사상구 삼락동","6","2032436","15","http://tong.visitkorea.or.kr/cms/resource/40/3539740_image2_1.png","128.9735266606","35.1689392430","사상강변축제"
"부산광역시 금정구 장전온천천로 48 (장전동)","6","2558735","15","http://tong.visitkorea.or.kr/cms/resource/24/3534524_image2_1.jpg","129.0893371356","35.2296540211","부산국제공연예술제"
"부산광역시 해운대구 APEC로 55 (우동)","6","2856938","15","http://tong.visitkorea.or.kr/cms/resource/53/3536453_image2_1.jpg","129.1355209016","35.1687450332","부산수제맥주마스터스챌린지"
"부산광역시 해운대구 APEC로 55 (우동)","6","3370514","15","http://tong.visitkorea.or.kr/cms/resource/68/3533968_image2_1.jpg","129.1355209016","35.1687450332","페스티벌 시월"
"부산광역시 서구 송도해변로 36 (암남동)","6","3532971","15","http://tong.visitkorea.or.kr/cms/resource/55/3532955_image2_1.jpg","129.0174754570","35.0727563766","부산 서구 의료관광축제"
"부산광역시 중구 충장대로 26 (중앙동4가)","6","3351515","15","http://tong.visitkorea.or.kr/cms/resource/60/3532060_image2_1.JPG","129.0394309881","35.1055392233","중구민의 날 페스타"
"부산광역시 기장군 기장읍 동부산관광6로 59","6","2560161","15","http://tong.visitkorea.or.kr/cms/resource/93/3525493_image2_1.png","129.2127298662","35.2046368910","헬로메이커"
"부산광역시 금정구 장전로12번길 55 (장전동)","6","3528964","15","http://tong.visitkorea.or.kr/cms/resource/62/3528962_image2_1.png","129.0881150065","35.2301428332","2025 부산세일페스타 부대앞으로"
